abbr,aggregate_market_value,capital_stock_in_circulation,code,total_stock_issue,traded_market_value
华海诚科,555191.60,5245.55,688535,8069.65,360894.17
思瑞浦,1979341.75,13260.14,688536,13260.14,1979341.75
和辉光电,3126032.88,575223.57,688538,1383200.39,1300005.27
高华科技,491944.32,10472.00,688539,18592.00,277089.12
国科军工,1020650.34,9665.28,688543,17570.16,561456.28
兴福电子,983880.00,6842.33,688545,36000.00,187000.94
广钢气体,1370855.06,68131.35,688548,131939.85,707884.74
中巨芯,1068070.55,57773.60,688549,147727.60,417703.12
瑞联新材,690149.30,17210.71,688550,17210.71,690149.30
科威尔,230942.24,8407.07,688551,8407.07,230942.24
航天南湖,1150352.93,8399.34,688552,33724.80,286501.32
汇宇制药,596428.80,34353.97,688553,42360.00,483703.93
退市泽达,9308.32,4184.20,688555,8311.00,4686.30
高测股份,562625.31,54676.90,688556,54676.90,562625.31
兰剑智能,236713.68,10220.80,688557,10220.80,236713.68
国盛智科,326172.00,13200.00,688558,13200.00,326172.00
海目星,759295.56,24660.46,688559,24660.46,759295.56
明冠新材,257867.76,20130.19,688560,20130.19,257867.76
奇安信,2110330.92,68517.24,688561,68517.24,2110330.92
